order_id,customer_id,product_id,order_date,quantity,amount
115280,14254,10023,2025-11-22,1,24999
115281,14523,10651,2025-03-16,1,385
115282,14063,10585,2025-03-13,1,473
115283,14381,10635,2025-09-21,2,8918
115284,14508,10347,2025-10-18,2,452
115285,14453,10094,2026-01-30,2,1998
115286,14206,10301,2025-01-05,2,9288
115287,14028,10234,2026-02-15,1,1184
115288,14132,10490,2025-01-30,1,4935
115289,14129,10337,2026-01-18,2,52936
115290,14505,10019,2025-12-11,1,3499
115291,14319,10379,2025-11-12,1,946
115292,14221,10239,2025-08-13,1,783
115293,14205,10206,2025-10-18,2,45860
115294,14361,10621,2025-03-31,1,232
115295,14524,10406,2025-01-09,1,69675
115296,14416,10348,2025-03-15,2,508
115297,14145,10076,2025-02-04,1,149
115298,14020,10510,2025-09-17,1,1082
115299,14133,10642,2025-01-30,1,381
115300,14210,10543,2025-03-13,2,172
115301,14494,10024,2025-12-17,1,52990
115302,14108,10318,2025-11-05,1,5003
115303,14147,10281,2025-02-21,1,811
115304,14379,10550,2026-01-14,2,25934
115305,14365,10226,2025-02-09,2,3564
115306,14262,10593,2025-06-21,1,48643
115307,14279,10519,2025-05-18,1,386
115308,14079,10631,2025-12-10,2,6310
115309,14159,10121,2025-08-28,2,3998
115310,14177,10005,2026-02-11,2,6998
115311,14217,10126,2025-08-28,1,999
115312,14339,10412,2026-01-16,2,89602
115313,14385,10541,2026-02-08,1,15503
115314,14434,10452,2025-06-15,2,2822
115315,14424,10272,2025-06-11,1,53215
115316,14011,10121,2025-01-16,2,3998
115317,14102,10166,2025-10-28,3,1497
115318,14279,10169,2025-12-11,4,140
115319,14061,10698,2026-01-17,2,4294
115320,14287,10607,2025-01-19,2,772
115321,14087,10623,2026-02-27,5,194020
115322,14187,10020,2025-04-12,3,2397
115323,14177,10665,2025-07-17,4,14860
115324,14347,10146,2025-11-20,1,2499
115325,14385,10430,2025-09-04,2,108496
115326,14194,10559,2025-06-07,2,43044
115327,14321,10147,2026-02-04,3,597
115328,14171,10670,2025-02-12,1,64559
115329,14067,10041,2025-11-25,3,14997
115330,14455,10557,2026-01-06,2,1492
115331,14475,10511,2025-08-19,4,3800
115332,14197,10119,2026-01-05,1,13999
115333,14304,10265,2025-07-23,2,1556
115334,14482,10502,2025-06-15,3,195348
115335,14285,10255,2026-02-20,1,2711
115336,14179,10281,2025-05-24,1,811
115337,14170,10652,2025-09-30,2,4290
115338,14477,10197,2025-12-20,2,4998
115339,14218,10251,2026-01-16,1,1760
115340,14064,10180,2025-01-17,3,194970
115341,14477,10272,2025-07-22,1,53215
115342,14365,10411,2026-01-23,1,163
115343,14340,10361,2025-02-06,1,1495
115344,14212,10692,2025-04-12,1,1276
115345,14498,10575,2025-08-08,1,50008
115346,14027,10292,2025-07-01,1,2814
115347,14271,10126,2025-05-08,2,1998
115348,14052,10107,2025-12-09,2,1598
115349,14490,10514,2026-01-09,3,95538
115350,14465,10274,2025-01-31,1,1361
115351,14312,10679,2025-06-17,2,27194
115352,14384,10473,2025-07-26,3,21498
115353,14272,10616,2025-03-31,2,1270
115354,14247,10172,2025-11-26,2,178
115355,14532,10143,2025-07-07,1,399
115356,14121,10665,2025-02-11,2,7430
115357,14505,10439,2025-10-19,1,152
115358,14008,10680,2026-02-01,2,862
115359,14362,10275,2025-04-13,1,50008
115360,14346,10175,2026-01-13,1,199
115361,14091,10353,2026-01-14,1,411
115362,14262,10352,2025-08-29,5,6085
115363,14454,10092,2025-11-05,2,1998
115364,14499,10241,2025-06-03,1,15503
115365,14028,10405,2025-04-07,1,44124
115366,14103,10417,2025-07-27,3,8262
115367,14513,10634,2025-11-20,3,348
115368,14409,10152,2025-01-17,2,398
115369,14060,10276,2025-05-27,1,1151
115370,14347,10095,2025-10-04,1,20
115371,14175,10099,2025-10-09,3,2997
115372,14383,10349,2025-01-17,1,1208
115373,14426,10686,2025-04-15,3,5439
115374,14528,10616,2025-04-08,1,635
115375,14466,10520,2025-03-12,4,3724
115376,14175,10267,2025-02-28,1,27782
115377,14420,10466,2025-12-02,1,5248
115378,14236,10068,2025-04-03,1,2499
115379,14363,10390,2025-05-08,1,1188
115380,14373,10463,2026-01-03,2,2122
115381,14036,10536,2025-11-24,1,9831
115382,14254,10517,2025-11-07,1,3231
115383,14252,10052,2025-04-05,1,199
115384,14340,10653,2025-09-19,1,386
115385,14478,10431,2025-12-16,1,3818
115386,14069,10416,2026-02-03,1,676
115387,14093,10210,2025-09-24,2,2164
115388,14356,10363,2025-08-20,1,1222
115389,14026,10052,2025-02-27,2,398
115390,14245,10182,2025-05-16,1,599
115391,14100,10302,2025-06-23,5,162935
115392,14039,10455,2025-04-06,1,2216
115393,14127,10025,2025-03-13,1,2499
115394,14251,10035,2025-02-04,2,798
115395,14328,10302,2025-03-11,2,65174
115396,14210,10272,2025-08-13,1,53215
115397,14115,10697,2025-05-31,1,2515
115398,14314,10639,2025-06-26,1,13608
115399,14489,10584,2025-06-02,2,1240
115400,14157,10264,2025-06-03,1,876
115401,14354,10575,2025-12-06,2,100016
115402,14340,10104,2025-11-01,1,799
115403,14170,10353,2025-01-09,1,411
115404,14086,10135,2025-07-04,2,1198
115405,14494,10289,2025-05-27,1,460
115406,14256,10051,2025-05-29,2,37998
115407,14139,10540,2025-08-15,2,65156
115408,14174,10497,2025-12-01,2,244
115409,14150,10196,2025-09-25,2,1198
115410,14357,10343,2025-04-10,2,3152
115411,14256,10684,2025-10-01,1,2368
115412,14390,10602,2025-07-07,2,65174
115413,14147,10433,2025-08-04,1,1042
115414,14094,10411,2025-12-26,2,326
115415,14295,10460,2026-02-18,1,14794
115416,14347,10271,2025-02-01,2,2290
115417,14170,10170,2025-06-03,5,2495
115418,14049,10534,2025-01-22,2,2368
115419,14194,10155,2025-03-15,2,2998
115420,14340,10579,2025-07-31,1,839
115421,14084,10382,2025-12-11,4,3744
115422,14510,10089,2025-01-14,2,29998
115423,14357,10257,2025-02-07,1,746
115424,14027,10526,2025-02-26,1,1782
115425,14360,10155,2025-03-12,2,2998
115426,14116,10406,2025-10-14,1,69675
115427,14499,10267,2025-12-20,1,27782
115428,14155,10615,2026-02-06,1,16433
115429,14392,10659,2025-07-29,2,774
115430,14183,10332,2025-01-29,3,35862
115431,14458,10554,2025-06-29,1,2940
115432,14452,10513,2026-01-07,3,103908
115433,14004,10119,2026-02-18,4,55996
115434,14311,10696,2026-01-11,2,37996
115435,14409,10276,2025-02-25,2,2302
115436,14338,10264,2025-08-30,2,1752
115437,14318,10206,2025-11-18,1,22930
115438,14449,10304,2025-12-25,2,774
115439,14429,10252,2025-11-28,1,2554
115440,14259,10392,2025-03-12,1,805
115441,14268,10453,2025-12-25,1,52843
115442,14067,10437,2025-02-09,1,207
115443,14095,10316,2025-07-15,2,1270
115444,14145,10062,2025-11-19,1,19999
115445,14033,10598,2025-10-30,1,769
115446,14039,10641,2025-01-03,3,85512
115447,14346,10561,2025-10-01,2,390
115448,14394,10665,2025-04-11,2,7430
115449,14053,10195,2025-07-10,2,198
115450,14107,10035,2025-09-30,2,798
115451,14515,10283,2025-07-09,3,2427
115452,14202,10095,2025-07-25,1,20
115453,14397,10298,2025-01-02,2,1538
115454,14359,10231,2025-01-05,1,9949
115455,14312,10063,2025-09-28,3,137970
115456,14122,10472,2025-06-15,1,1685
115457,14199,10518,2025-03-12,2,4736
115458,14053,10196,2025-06-25,1,599
115459,14455,10208,2025-04-04,1,265
115460,14429,10175,2025-10-08,1,199
115461,14363,10221,2025-06-07,1,64055
115462,14385,10693,2025-03-01,1,1788
115463,14284,10104,2025-07-08,1,799
115464,14416,10296,2025-11-26,1,63217
115465,14479,10597,2026-01-21,1,360
115466,14360,10464,2025-10-15,1,2590
115467,14320,10435,2025-11-04,3,1641
115468,14272,10117,2025-01-22,1,799
115469,14169,10358,2025-04-04,1,62523
115470,14315,10288,2025-02-21,1,14995
115471,14386,10652,2025-05-09,1,2145
115472,14111,10044,2025-10-30,1,64990
115473,14173,10476,2025-01-20,2,6298
115474,14219,10365,2025-04-06,1,30549
115475,14175,10121,2025-03-25,1,1999
115476,14074,10133,2025-05-17,1,25
115477,14050,10388,2025-03-15,1,65558
115478,14253,10530,2026-01-25,1,609
115479,14354,10023,2026-01-16,4,99996
115480,14316,10623,2025-09-11,1,38804
115481,14393,10325,2025-12-10,1,1525
115482,14036,10204,2025-07-24,1,1109
115483,14163,10081,2025-08-20,2,39998
115484,14189,10418,2025-06-27,1,2717
115485,14035,10081,2025-04-28,2,39998
115486,14105,10273,2025-05-04,1,95
115487,14484,10101,2025-03-15,1,24999
115488,14296,10253,2025-08-10,1,1976
115489,14456,10108,2026-01-24,1,999
115490,14264,10502,2025-03-15,3,195348
115491,14475,10597,2025-07-26,1,360
115492,14069,10291,2025-11-08,2,526
115493,14286,10153,2025-01-28,1,50
115494,14276,10435,2025-04-21,2,1094
115495,14344,10260,2025-11-16,2,682
115496,14432,10485,2025-07-26,2,1394
115497,14439,10539,2026-02-14,2,1566
115498,14171,10605,2025-01-17,1,144
115499,14391,10365,2026-01-14,1,30549
115500,14200,10117,2025-01-23,1,799
115501,14334,10516,2025-09-15,2,8266
115502,14509,10346,2025-07-04,3,171
115503,14318,10032,2025-08-09,1,449
115504,14180,10174,2025-11-22,2,498
115505,14191,10532,2025-02-05,1,30466
115506,14508,10296,2025-05-17,1,63217
115507,14315,10104,2025-11-21,1,799
115508,14067,10587,2026-01-06,1,416
115509,14329,10689,2026-02-07,1,2024
115510,14502,10233,2025-04-05,1,27463
115511,14422,10060,2025-04-06,2,1598
115512,14092,10315,2025-11-28,2,32866
115513,14278,10465,2025-12-13,4,2820
115514,14373,10151,2025-05-15,2,150
115515,14461,10393,2025-08-06,3,14334
115516,14191,10285,2025-01-30,3,1419
115517,14151,10226,2025-09-27,2,3564
115518,14247,10539,2025-07-19,1,783
115519,14346,10338,2026-02-08,5,236265
115520,14099,10623,2025-01-15,1,38804
115521,14381,10557,2025-09-06,1,746
115522,14488,10391,2025-02-17,2,7368
115523,14177,10391,2025-07-17,1,3684
115524,14213,10553,2025-10-02,1,1976
115525,14076,10468,2025-09-23,2,8922
115526,14426,10438,2026-02-22,2,23636
115527,14257,10138,2026-02-19,1,17999
115528,14406,10085,2025-09-04,2,5998
115529,14351,10084,2025-11-23,1,999
115530,14073,10132,2025-07-21,1,799
115531,14224,10513,2025-07-27,1,34636
115532,14262,10084,2025-02-20,1,999
115533,14052,10358,2025-03-09,2,125046
115534,14440,10211,2025-04-12,1,950
115535,14041,10211,2025-02-24,1,950
115536,14309,10578,2025-06-13,1,3643
115537,14348,10284,2025-07-26,1,620
115538,14146,10314,2025-07-09,1,3788
115539,14475,10108,2025-11-23,1,999
115540,14306,10296,2025-10-17,1,63217
115541,14110,10611,2025-06-19,3,23055
115542,14280,10512,2025-02-18,1,221
115543,14293,10628,2026-01-18,1,36881
115544,14035,10032,2026-02-21,2,898
115545,14166,10101,2025-03-14,2,49998
115546,14149,10343,2025-06-26,1,1576
115547,14247,10442,2025-08-03,1,75998
115548,14216,10339,2025-04-15,2,27216
115549,14251,10193,2025-05-31,2,80
115550,14108,10085,2025-07-03,2,5998
115551,14371,10029,2025-11-20,2,6998
115552,14389,10046,2025-12-05,1,1499
115553,14313,10369,2025-07-24,2,5422
115554,14033,10636,2026-01-23,1,67
115555,14400,10537,2025-02-17,1,400
115556,14201,10080,2025-08-03,2,4598
115557,14435,10691,2025-12-04,2,2492
115558,14433,10416,2025-03-08,2,1352
115559,14256,10027,2025-06-11,2,8998
115560,14339,10330,2025-10-12,1,13093
115561,14351,10029,2025-12-11,1,3499
115562,14535,10436,2025-01-05,2,4202
115563,14334,10174,2025-07-23,2,498
115564,14333,10511,2025-08-29,2,1900
115565,14050,10239,2025-04-18,2,1566
115566,14212,10673,2025-11-04,1,9654
115567,14439,10206,2025-12-14,2,45860
115568,14061,10043,2025-12-02,2,45998
115569,14189,10338,2025-04-16,2,94506
115570,14528,10092,2025-10-20,2,1998
115571,14187,10055,2025-09-27,4,3596
115572,14086,10079,2025-11-29,1,1499
115573,14266,10493,2025-05-20,3,196488
115574,14131,10288,2025-04-19,2,29990
115575,14438,10478,2025-08-11,2,18506
115576,14074,10124,2025-07-08,2,1598
115577,14336,10369,2025-12-13,1,2711
115578,14085,10181,2025-04-08,1,3499
115579,14391,10342,2025-01-19,4,1524
115580,14312,10566,2025-07-09,2,17180
115581,14199,10421,2025-06-27,4,229820
115582,14504,10598,2025-09-09,1,769
115583,14299,10636,2025-08-31,1,67
115584,14167,10398,2025-10-08,1,12194
115585,14524,10088,2025-06-12,2,1798
115586,14379,10478,2025-12-28,2,18506
115587,14281,10238,2025-07-09,2,7446
115588,14027,10097,2025-03-29,3,1497
115589,14476,10308,2025-07-29,3,5601
115590,14540,10233,2025-10-06,1,27463
115591,14052,10567,2025-11-04,2,55564
115592,14060,10538,2025-02-05,2,7446
115593,14304,10066,2025-08-20,1,799
115594,14219,10395,2025-08-27,1,92
115595,14419,10209,2025-12-11,1,2554
115596,14247,10141,2025-11-16,2,1198
115597,14060,10102,2026-02-05,1,36990
115598,14210,10133,2026-01-18,3,75
115599,14521,10633,2026-02-21,2,2408
115600,14310,10570,2025-05-14,4,676
115601,14252,10009,2026-01-17,2,17998
115602,14286,10113,2025-03-27,1,120
115603,14271,10412,2025-01-03,1,44801
115604,14337,10211,2025-11-28,2,1900
115605,14135,10553,2025-07-27,1,1976
115606,14129,10145,2025-10-11,4,1596
115607,14534,10129,2025-03-22,2,198
115608,14018,10302,2025-03-22,1,32587
115609,14296,10289,2025-06-14,1,460
115610,14536,10522,2025-08-25,1,360
115611,14193,10217,2025-04-02,2,6462
115612,14229,10686,2025-02-13,1,1813
115613,14473,10664,2025-07-06,2,496
115614,14444,10426,2025-11-08,1,2031
115615,14539,10251,2025-05-02,3,5280
115616,14454,10152,2026-02-13,2,398
115617,14045,10037,2026-01-22,2,258
115618,14338,10634,2026-02-01,2,232
115619,14105,10372,2026-02-18,1,584
115620,14012,10383,2026-01-23,1,3854
115621,14119,10665,2025-08-16,1,3715
115622,14498,10605,2025-09-04,1,144
115623,14299,10643,2025-01-28,2,3152
115624,14231,10217,2025-01-16,1,3231
115625,14285,10479,2025-04-05,1,436
115626,14224,10354,2025-05-16,2,7632
115627,14179,10399,2025-07-25,2,344
115628,14160,10376,2025-04-15,5,5630
115629,14041,10633,2025-01-18,3,3612
115630,14144,10675,2025-12-11,3,1875
115631,14105,10638,2025-02-05,2,94506
115632,14431,10065,2025-01-02,2,1998
115633,14273,10621,2025-02-01,1,232
115634,14370,10218,2025-10-01,1,2368
115635,14001,10252,2025-11-15,1,2554
115636,14236,10038,2025-11-04,3,1047
115637,14509,10420,2025-11-06,1,58569
115638,14220,10296,2026-02-19,2,126434
115639,14009,10480,2025-02-17,1,47953
115640,14523,10573,2026-02-25,2,190
115641,14446,10552,2025-09-11,2,5108
115642,14273,10481,2025-09-10,2,5844
115643,14236,10482,2025-12-11,1,1014
115644,14324,10177,2026-01-21,2,1998
115645,14033,10019,2025-03-16,3,10497
115646,14378,10275,2025-02-01,1,50008
115647,14078,10565,2025-07-06,1,778
115648,14240,10624,2025-12-19,2,3456
115649,14141,10067,2025-04-05,2,598
115650,14090,10078,2025-12-13,2,1598
115651,14433,10099,2025-10-20,5,4995
115652,14092,10596,2025-08-19,1,63217
115653,14174,10079,2025-07-06,1,1499
115654,14141,10123,2025-04-03,2,1998
115655,14511,10459,2025-02-15,1,1427
115656,14146,10345,2025-12-14,1,1471
115657,14224,10260,2025-12-14,3,1023
115658,14486,10476,2025-02-11,3,9447
115659,14242,10446,2025-07-24,1,2173
115660,14462,10570,2025-09-05,1,169
115661,14327,10423,2025-10-29,2,7102
115662,14189,10694,2025-10-29,1,469
115663,14112,10491,2025-11-19,3,1938
115664,14274,10468,2025-10-10,2,8922
115665,14505,10529,2025-05-19,1,901
115666,14370,10317,2025-06-16,2,14854
115667,14459,10588,2025-05-22,1,14995
115668,14237,10097,2025-06-14,1,499
115669,14077,10226,2025-08-13,1,1782
115670,14055,10022,2025-05-25,3,14997
115671,14405,10508,2025-01-19,1,265
115672,14485,10634,2025-04-20,1,116
115673,14400,10546,2025-01-24,1,375
115674,14518,10644,2025-08-11,1,571
115675,14352,10632,2025-10-16,2,23908
115676,14237,10625,2025-12-19,1,1525
115677,14490,10054,2025-11-01,2,498
115678,14334,10350,2025-01-11,2,1048
115679,14536,10637,2025-03-08,1,26468
115680,14135,10275,2025-04-28,1,50008
115681,14217,10554,2026-01-04,2,5880
115682,14382,10345,2025-07-27,2,2942
115683,14081,10435,2025-01-27,1,547
115684,14009,10137,2025-04-03,1,1299
115685,14511,10552,2025-09-08,2,5108
115686,14285,10041,2025-09-24,3,14997
115687,14078,10213,2025-07-21,1,34636
115688,14358,10457,2025-01-25,1,2715
115689,14249,10053,2026-01-06,1,149
115690,14044,10413,2025-05-23,2,3004
115691,14221,10168,2026-01-02,2,798
115692,14168,10378,2026-02-21,3,5463
115693,14222,10072,2025-07-16,1,199
115694,14271,10256,2025-09-14,1,39704
115695,14136,10291,2026-02-01,3,789
115696,14087,10185,2026-01-04,2,1998
115697,14530,10643,2025-11-09,2,3152
115698,14435,10634,2026-01-22,2,232
115699,14046,10248,2025-07-30,1,782
115700,14316,10488,2025-11-06,2,85404
115701,14445,10694,2025-08-26,1,469
115702,14293,10439,2025-11-06,1,152
115703,14248,10589,2025-01-31,3,1380
115704,14486,10221,2025-10-22,1,64055
115705,14416,10065,2025-01-23,3,2997
115706,14227,10520,2025-12-09,2,1862
115707,14349,10581,2025-10-25,2,1622
115708,14022,10168,2026-02-14,1,399
115709,14359,10161,2025-02-23,1,5999
115710,14271,10663,2026-02-24,1,7214
115711,14294,10642,2026-01-22,1,381
115712,14425,10402,2025-01-05,2,82172
115713,14477,10661,2025-12-07,2,1888
115714,14480,10125,2025-07-07,2,29998
115715,14422,10444,2025-03-12,2,8370
115716,14463,10037,2025-07-01,2,258
115717,14289,10146,2025-08-14,1,2499
115718,14018,10318,2025-01-13,2,10006
115719,14407,10313,2025-01-27,2,1756
115720,14206,10578,2025-05-16,2,7286
115721,14164,10464,2026-02-14,2,5180
115722,14398,10349,2025-08-09,3,3624
115723,14406,10269,2025-03-30,1,978
115724,14449,10540,2025-06-14,1,32578
115725,14347,10418,2025-03-26,1,2717
115726,14146,10448,2025-10-26,2,284
115727,14068,10406,2025-08-27,2,139350
115728,14282,10287,2025-02-02,2,832
115729,14220,10078,2025-04-19,2,1598
115730,14174,10209,2025-07-13,1,2554
115731,14063,10536,2025-10-12,2,19662
115732,14238,10672,2025-11-04,1,382
115733,14282,10188,2025-11-17,1,199
115734,14420,10487,2025-07-10,2,682
115735,14095,10336,2025-07-21,1,67
115736,14142,10303,2025-01-05,1,773
115737,14086,10667,2025-01-09,3,315585
115738,14268,10581,2025-09-28,1,811
115739,14284,10183,2025-12-20,1,499
115740,14256,10102,2025-06-14,1,36990
115741,14090,10099,2026-01-04,1,999
115742,14523,10542,2025-03-26,1,1951
115743,14523,10213,2025-09-14,1,34636
115744,14042,10093,2025-04-30,1,99
115745,14149,10242,2025-12-05,2,3902
115746,14270,10070,2025-09-23,2,3998
115747,14350,10474,2025-11-28,1,1185
115748,14138,10151,2025-07-05,1,75
115749,14165,10055,2025-08-04,1,899
115750,14470,10324,2026-01-17,2,3456
115751,14528,10135,2026-01-30,1,599
115752,14015,10457,2026-01-22,3,8145
115753,14213,10611,2026-01-11,2,15370
115754,14058,10153,2025-01-04,1,50
115755,14527,10394,2025-12-13,3,1185
115756,14309,10664,2026-01-04,1,248
115757,14216,10627,2025-04-09,1,194
115758,14270,10115,2025-08-09,3,1197
115759,14021,10697,2025-05-25,1,2515
115760,14434,10647,2025-05-01,1,226
115761,14202,10267,2025-12-25,1,27782
115762,14255,10195,2025-01-10,2,198
115763,14260,10653,2025-01-25,1,386
115764,14321,10596,2025-12-06,1,63217
115765,14279,10255,2025-12-01,2,5422
115766,14198,10365,2025-12-17,1,30549
115767,14526,10379,2025-11-12,1,946
115768,14059,10656,2025-02-27,1,19323
115769,14255,10458,2025-07-19,1,155
115770,14129,10683,2025-12-20,2,876
115771,14006,10136,2025-09-06,2,998
115772,14161,10547,2026-01-01,3,2427
115773,14216,10199,2026-02-15,2,39998
115774,14436,10113,2025-02-26,1,120
115775,14019,10320,2025-07-04,2,65818
115776,14040,10212,2025-01-15,2,442
115777,14427,10672,2025-10-24,2,764
115778,14199,10655,2025-04-11,1,35
115779,14037,10291,2025-07-02,3,789
115780,14456,10012,2025-03-29,1,349
115781,14289,10206,2025-03-11,1,22930
115782,14519,10377,2025-08-24,2,6120
115783,14130,10425,2025-07-23,1,33084
115784,14048,10322,2025-08-05,2,6512
115785,14522,10670,2025-10-08,2,129118
115786,14410,10010,2026-01-10,1,2199
115787,14050,10543,2026-02-18,2,172
115788,14146,10516,2025-12-08,2,8266
115789,14217,10553,2025-03-24,2,3952
